"Year","Month","Region","NJ_BPUV","JA_BPUV","JAC_BPUV","NJAC_BPUV","M_BPUV","JACM_BPUV","NJACM_BPUV","ACM_BPUV"
1985,"June","North",1122.55,7195.5,7200.95,7200.95,67.055,7268.005,7268.005,6145.455
1985,"July","North",2412.55,8707.65,8730.75,8732.55,3.275,8734.025,8735.825,6323.275
1985,"August","North",1069.65,16960.6,17041.95,17049.5,32.975,17074.925,17082.475,16012.825
1985,"September","North",2595.55,5588.7,5624.9,5646.35,8.225,5633.125,5654.575,3059.025
1985,"October","North",3010.8,7847.5,7996.2,8034.35,13.135,8009.335,8047.485,5036.685
1985,"November","North",4206.8,11185.2,11185.2,11201.3,9.13,11194.33,11210.43,7003.63
1985,"December","North",3389.1,9332.91,9803.28,9816.16,7.511,9810.791,9823.671,6434.571
1986,"January","North",2571.4,7480.62,8421.36,8431.02,5.892,8427.252,8436.912,5865.512
1986,"February","North",1753.7,5628.33,7039.44,7045.88,4.273,7043.713,7050.153,5296.453
1986,"March","North",936,3776.04,5657.52,5660.74,2.654,5660.174,5663.394,4727.394
1986,"April","North",118.3,1923.75,4275.6,4275.6,1.035,4276.635,4276.635,4158.335
1986,"May","North",1129.55,5815.5,5942.75,5948.35,10,5952.75,5958.35,4828.8
1986,"June","North",3217.35,16521.65,16684.6,16711.8,43.76,13600.76,13602.06,12585.86
1986,"July","North",2346.05,17823.55,17838.15,17838.95,13.015,17851.165,17851.965,15505.915
1986,"August","North",777.2,4019.45,4023.6,4024.45,87.475,4111.075,4111.925,3334.725
1986,"September","North",1156.9,5062.15,5077.35,5079.75,5.365,5082.715,5085.115,3928.215
1986,"October","North",469.9,2225.1,2237,2237,0.46,2237.46,2237.46,1767.56
1986,"November","North",2415.6,6421.9,6443.7,6444.7,0.86,6444.56,6445.56,4029.96
1986,"December","North",1826.075,4849.3625,4892.9125,4893.85,1.38875,4894.30125,4895.23875,3069.16375
1987,"January","North",1236.55,3276.825,3342.125,3343,1.9175,3344.0425,3344.9175,2108.3675
1987,"February","North",647.025,1704.2875,1791.3375,1792.15,2.44625,1793.78375,1794.59625,1147.57125
1987,"March","North",57.5,131.75,240.55,241.3,2.975,243.525,244.275,186.775
1987,"April","North",2466.5,5968.85,5996.95,6014.7,12.72,6009.67,6027.42,3560.92
1987,"May","North",8601.15,19276.75,19276.75,19305.75,26.175,19302.925,19331.925,10730.775
1987,"June","North",3044.2,7643.65,7719.7,7726.1,5.685,7725.385,7731.785,4687.585
1987,"July","North",4465.1,8792.05,8797.45,8816.85,2.25,8799.7,8819.1,4354
1987,"August","North",4581.3,8107.85,8134.85,8203,2.335,8137.185,8205.335,3624.035
1987,"September","North",2550.8,5222.25,5252.45,5264.35,5.175,5257.625,5269.525,2718.725
1987,"October","North",3051.4,4957.65,4985.7,4993.55,2.9,4988.6,4996.45,1945.05
1987,"November","North",564.9,1523.8,1529.9,1537.5,1.58,1531.48,1539.08,974.18
1987,"December","North",438.8,1165.725,1171.175,1182.825,1.7475,1172.9225,1184.5725,745.7725
1988,"January","North",312.7,807.65,812.45,828.15,1.915,814.365,830.065,517.365
1988,"February","North",186.6,449.575,453.725,473.475,2.0825,455.8075,475.5575,288.9575
1988,"March","North",60.5,91.5,95,118.8,2.25,97.25,121.05,60.55
1988,"April","North",225.85,1502.35,1631.75,1646.5,2.54,1634.29,1649.04,1423.19
1988,"May","North",327.65,2845.55,2863.05,2867.05,19.815,2882.865,2886.865,2559.215
1988,"June","North",337.55,2070.6,2081.8,2097.45,31.6,2113.4,2129.05,1791.5
1988,"July","North",1040.45,5360.075,5374.6,5398.475,17.07,5391.67,5415.545,4375.095
1988,"August","North",1743.35,8649.55,8667.4,8699.5,2.54,8669.94,8702.04,6958.69
1988,"September","North",3217.3,11543.5,11559.35,11577.2,1.06,11560.41,11578.26,8360.96
1988,"October","North",4754.45,14618.75,14618.75,14638.25,1.77,14620.52,14640.02,9885.57
1988,"November","North",2315.1,12512.5,12512.5,12524.6,0.99,12513.49,12525.59,10210.49
1988,"December","North",1750.625,9417.675,9506.875,9516.025,0.77,9507.645,9516.795,7766.17
1989,"January","North",1186.15,6322.85,6501.25,6507.45,0.55,6501.8,6508,5321.85
1989,"February","North",621.675,3228.025,3495.625,3498.875,0.33,3495.955,3499.205,2877.53
1989,"March","North",57.2,133.2,490,490.3,0.11,490.11,490.41,433.21
1989,"April","North",696.15,1483.85,1671.65,1677.9,1.01,1672.66,1678.91,982.76
1989,"May","North",1723.15,8174,8298.8,8306.05,7.745,8306.545,8313.795,6590.645
1989,"June","North",1090.7,11833.6,11855.55,11857.5,26.805,11882.355,11884.305,10793.605
1989,"July","North",2105.1,9426.5,9432.4,9438.3,1.84,9434.24,9440.14,7335.04
1989,"August","North",2339.75,11819.3,11855.45,11859.05,0.015,11855.465,11859.065,9519.315
1989,"September","North",7286.55,25859.85,25900.75,25952.95,0.79,25901.54,25953.74,18667.19
1989,"October","North",2802.75,8787.75,8787.75,8860.85,6.215,8793.965,8867.065,6064.315
1989,"November","North",2534.2,3875.3,3880.8,3901.9,0.14,3880.94,3902.04,1367.84
1989,"December","North",1968.975,2983.8,2993.275,3027.25,0.25,2993.525,3027.5,1058.525
1990,"January","North",1403.75,2092.3,2105.75,2152.6,0.36,2106.11,2152.96,749.21
1990,"February","North",838.525,1200.8,1218.225,1277.95,0.47,1218.695,1278.42,439.895
1990,"March","North",273.3,309.3,330.7,403.3,0.58,331.28,403.88,130.58
1990,"April","North",265.6,656.5,691.2,697,5.85,697.05,702.85,437.25
1990,"May","North",985.2,1733.4,1733.4,1756.7,3.66,1742.11,1765.41,780.21
1990,"June","North",3026.3,9824.2,9824.2,9886.15,2.04,9826.24,9888.19,6861.89
1990,"July","North",4079.1,17110.95,17138.4,17156.4,1.455,17139.855,17157.855,13078.755
1990,"August","North",3241.8,17446.3,17455.55,17478.65,0.745,17456.295,17479.395,14237.595
1990,"September","North",3293.35,19349.1,19374,19423.8,0.97,19374.97,19424.77,16131.42
1990,"October","North",3111.85,8189.55,8205.8,8215.65,0.455,8206.255,8216.105,5104.255
1990,"November","North",2219.1,13619.4,13619.4,13641,1.02,13620.42,13642.02,11422.92
1990,"December","North",1797.47,10955.35,11002.07,11023.16,1.256,11003.326,11024.416,9226.946
1991,"January","North",1375.84,8291.3,8384.74,8405.32,1.492,8386.232,8406.812,7030.972
1991,"February","North",954.21,5627.25,5767.41,5787.48,1.728,5769.138,5789.208,4834.998
1991,"March","North",532.58,2963.2,3150.08,3169.64,1.964,3152.044,3171.604,2639.024
1991,"April","North",110.95,299.15,532.75,551.8,2.2,534.95,554,443.05
1991,"May","North",148.6,326.5,335.8,339.7,2.52,338.32,342.22,193.62
1991,"June","North",612.4,4102.15,4102.15,4108.25,4.62,4106.77,4112.87,3500.47
1991,"July","North",924.8,8443.1,8443.1,8447.7,1.04,8444.14,8448.74,7523.94
1991,"August","North",1743.15,11333.15,11339.4,11354.6,2.95,11342.35,11357.55,9614.4
1991,"September","North",1810.35,12217.7,12227.85,12227.85,2.005,12229.855,12229.855,10419.505
1991,"October","North",1590,9670.75,9670.75,9672.45,1.37,9672.12,9673.82,8083.82
1991,"November","North",624.6,9278,9309.4,9321.6,0.94,9310.34,9322.54,8697.94
1991,"December","North",477.875,6979.425,7029.05,7038.375,0.74,7029.79,7039.115,6561.24
1992,"January","North",331.15,4680.85,4748.7,4755.15,0.54,4749.24,4755.69,4424.54
1992,"February","North",184.425,2382.275,2468.35,2471.925,0.34,2468.69,2472.265,2287.84
1992,"March","North",37.7,83.7,188,188.7,0.14,188.14,188.84,151.14
1992,"April","North",1047.65,2036,2129.95,2161.8,0.56,2130.51,2162.36,1114.71
1992,"May","North",2161.75,8675,8861.15,8940.55,5.01,8866.16,8945.56,6783.81
1992,"June","North",813.7,7125.4,7129.3,7144.7,2.325,7131.625,7147.025,6333.325
1992,"July","North",2186.95,9682.6,9704.7,9730.55,0.8,9705.5,9731.35,7544.4
1992,"August","North",1145.75,4532.6,4544.85,4559.15,0.06,4544.91,4559.21,3413.46
1992,"September","North",1562.15,3833.55,3865.25,4092.5,0.21,3865.46,4092.71,2530.56
1992,"October","North",797.9,2453.1,2453.1,2538.65,0.395,2453.495,2539.045,1741.145
1992,"November","North",1775,6237.8,6237.8,6311.7,0.52,6238.32,6312.22,4537.22
1992,"December","North",1349.65,5001.55,5180.9,5236.5,0.4025,5181.3025,5236.9025,3887.2525
1993,"January","North",924.3,3765.3,4124,4161.3,0.285,4124.285,4161.585,3237.285
1993,"February","North",498.95,2529.05,3067.1,3086.1,0.1675,3067.2675,3086.2675,2587.3175
1993,"March","North",73.6,1292.8,2010.2,2010.9,0.05,2010.25,2010.95,1937.35
1993,"April","North",102,346.65,1068.45,1069.65,0.245,1068.695,1069.895,967.895
1993,"May","North",2965.4,15618.75,17131.95,17295.45,0.46,4427.66,4482.96,3561.16
1993,"June","North",1360.6,4534.55,4786.95,4835.75,0,1156.2,1158.5,1075.1
1993,"July","North",1342.7,8967.85,9009.15,9011.95,0.14,9009.29,9012.09,7669.39
1993,"August","North",3109,12021.6,12021.6,12023.9,0.005,12021.61,12023.91,8914.91
1993,"September","North",2849,6745.55,6769.75,6778.75,0.785,6770.535,6779.535,3930.535
1993,"October","North",1137.9,3745.7,3760,3769.1,0.765,3760.765,3769.865,2631.965
1993,"November","North",673.7,1983.5,1991.7,1997.8,0.56,1992.26,1998.36,1324.66
1993,"December","North",579.4,1623.075,1649.275,1653.875,0.42,1649.695,1654.295,1074.895
1994,"January","North",485.1,1262.65,1306.85,1309.95,0.28,1307.13,1310.23,825.13
1994,"February","North",390.8,902.225,964.425,966.025,0.14,964.565,966.165,575.365
1994,"March","North",296.5,541.8,622,622.1,0,622,622.1,325.6
1994,"April","North",3535.3,6327.7,6359.3,6365,0.12,6359.42,6365.12,2829.82
1994,"May","North",4660.1,12184.3,12280.6,12343.2,0.77,12281.37,12343.97,7683.87
1994,"June","North",210.6,1550.7,1550.7,1552.4,13.75,1564.45,1566.15,1355.55
1994,"July","North",303.3,2978.9,2978.9,2978.9,0.85,2979.75,2979.75,2676.45
1994,"August","North",501.7,3291.9,3299.4,3299.4,2.26,3301.66,3301.66,2799.96
1994,"September","North",309.1,4757.4,4757.4,4757.4,2.51,4759.91,4759.91,4450.81
1994,"October","North",563.7,2860.8,2860.8,2862.3,0.28,2861.08,2862.58,2298.88
1994,"November","North",463.5,2058.4,2058.4,2059.5,0.42,2058.82,2059.92,1596.42
1994,"December","North",367.775,1591.6,1696.825,1703.05,0.315,1697.14,1703.365,1335.59
1995,"January","North",272.05,1124.8,1335.25,1346.6,0.21,1335.46,1346.81,1074.76
1995,"February","North",176.325,658,973.675,990.15,0.105,973.78,990.255,813.93
1995,"March","North",80.6,191.2,612.1,633.7,0,612.1,633.7,553.1
1995,"April","North",103.3,777.5,1737.7,1745.5,0,1737.7,1745.5,1642.2
1995,"May","North",98,318.6,1762,1767.3,0,1762,1767.3,1669.3
1995,"June","North",157.9,701.5,1424.9,1432.2,0.03,1424.93,1432.23,1274.33
1995,"July","North",69.8,734,1025.6,1026.6,0,1025.6,1026.6,956.8
1995,"August","North",2105.5,3841.9,3890.9,3893,0.05,3890.95,3893.05,1787.55
1995,"September","North",181.9,265.2,301,302.9,0,301,302.9,121
1995,"October","North",3020,5224.7,5232.9,5273.7,0,5232.9,5273.7,2253.7
1995,"November","North",469.9,2086.8,2106.4,2117.3,0.02,2106.42,2117.32,1647.42
1995,"December","North",364.325,1583.375,1681.975,1690.825,0.015,1681.99,1690.84,1326.515
1996,"January","North",258.75,1079.95,1257.55,1264.35,0.01,1257.56,1264.36,1005.61
1996,"February","North",153.175,576.525,833.125,837.875,0.005,833.13,837.88,684.705
1996,"March","North",47.6,73.1,408.7,411.4,0,408.7,411.4,363.8
1996,"April","North",186.1,461.7,787.2,788.4,0,787.2,788.4,602.3
1996,"May","North",2084.6,4196.5,4310.8,4459,6.07,4316.87,4465.07,2380.47
1996,"June","North",787.8,2111.3,2374.6,2391.4,2.49,2377.09,2393.89,1606.09
1996,"July","North",4471,5758.4,5786.7,5786.7,0,5786.7,5786.7,1315.7
1996,"August","North",2769.8,6840.1,6846.5,6855.1,0.67,6847.17,6855.77,4085.97
1996,"September","North",1012.5,7296.9,7308.9,7310.1,4.27,7313.17,7314.37,6301.87
1996,"October","North",445.7,5219.8,5219.8,5219.8,1.8,5221.6,5221.6,4775.9
1996,"November","North",352.6,1006.7,1012.1,1023.3,0.2,1012.3,1023.5,670.9
1996,"December","North",296.95,1045.225,1116.5,1124.9,0.1525,1116.6525,1125.0525,828.1025
1997,"January","North",241.3,1083.75,1220.9,1226.5,0.105,1221.005,1226.605,985.305
1997,"February","North",185.65,1122.275,1325.3,1328.1,0.0575,1325.3575,1328.1575,1142.5075
1997,"March","North",130,1160.8,1429.7,1429.7,0.01,1429.71,1429.71,1299.71
1997,"April","North",3321,9125.9,12526.7,12546.2,1.46,12528.16,12547.66,9226.66
1997,"May","North",5827.8,13070.4,13250.6,13379.3,0.5,13251.1,13379.8,7552
1997,"June","North",944.8,5104.6,5169.9,5171.5,4.52,5174.42,5176.02,4231.22
1997,"July","North",4462,5807,5914.5,5919.9,0.04,5914.54,5919.94,1457.94
1997,"August","North",4720.1,8641.3,8641.3,8641.3,0.24,8641.54,8641.54,3921.44
1997,"September","North",8748.3,9398.6,9482.2,9489.8,0.07,9482.27,9489.87,741.57
1997,"October","North",1134.6,4796.1,4814.7,4814.7,5.14,4819.84,4819.84,3685.24
1997,"November","North",744.6,1679.8,1679.8,1679.8,2.12,1681.92,1681.92,937.32
1997,"December","North",594.6,1303.325,1395.425,1408.75,1.59,1397.015,1410.34,815.74
1998,"January","North",444.6,926.85,1111.05,1137.7,1.06,1112.11,1138.76,694.16
1998,"February","North",294.6,550.375,826.675,866.65,0.53,827.205,867.18,572.58
1998,"March","North",144.6,173.9,542.3,595.6,0,542.3,595.6,451
1998,"April","North",657.3,1265.3,2058.4,2060.3,0.05,2058.45,2060.35,1403.05
1998,"May","North",194.8,756.1,1199,1205.4,0.32,1199.32,1205.72,1010.92
1998,"June","North",329.2,958,2272.5,2281.8,0.83,2273.33,2282.63,1953.43
1998,"July","North",808,1283.2,1373.3,1375.9,0.04,1373.34,1375.94,567.94
1998,"August","North",3448.4,5265.8,5290,5296.1,0.01,5290.01,5296.11,1847.71
1998,"September","North",665.4,1997.1,2078.7,2083,0.05,2078.75,2083.05,1417.65
1998,"October","North",546.5,1761.4,1798.3,1811.1,0.13,1798.43,1811.23,1264.73
1998,"November","North",302.1,5353.6,5528.7,5531.8,2.49,5531.19,5534.29,5232.19
1998,"December","North",239.925,4036.15,4374.425,4377.475,1.8675,4376.2925,4379.3425,4139.4175
1999,"January","North",177.75,2718.7,3220.15,3223.15,1.245,3221.395,3224.395,3046.645
1999,"February","North",115.575,1401.25,2065.875,2068.825,0.6225,2066.4975,2069.4475,1953.8725
1999,"March","North",53.4,83.8,911.6,914.5,0,911.6,914.5,861.1
1999,"April","North",24.4,334.7,630,630,0,630,630,605.6
1999,"May","North",157.3,304.4,402,404.9,0,402,404.9,247.6
1999,"June","North",1133.2,7742,7878.7,7939,1.03,7879.73,7940.03,6806.83
1999,"July","North",576.5,2344.9,2438.1,2440.2,0.77,2438.87,2440.97,1864.47
1999,"August","North",1465.1,6183.8,6239.4,6249.7,1.49,6240.89,6251.19,4786.09
1999,"September","North",3341.9,5191.1,5214,5235.4,0.14,5214.14,5235.54,1893.64
1999,"October","North",2256,6695.1,6695.1,6730.4,6.89,6701.99,6737.29,4481.29
1999,"November","North",566.3,5951.4,5959.5,5960.9,4.75,5964.25,5965.65,5399.35
1999,"December","North",428.525,4470.35,4559,4560.325,3.5625,4562.5625,4563.8875,4135.3625
2000,"January","North",290.75,2989.3,3158.5,3159.75,2.375,3160.875,3162.125,2871.375
2000,"February","North",152.975,1508.25,1758,1759.175,1.1875,1759.1875,1760.3625,1607.3875
2000,"March","North",15.2,27.2,357.5,358.6,0,357.5,358.6,343.4
2000,"April","North",97,376.9,610.3,610.3,0,610.3,610.3,513.3
2000,"May","North",126.7,3560.8,3653.9,3661.9,7.98,3661.88,3669.88,3543.18
2000,"June","North",987.9,6745.8,6772.9,6780.3,3.45,6776.35,6783.75,5795.85
2000,"July","North",1495.4,4638.4,4638.4,4641,4.08,4642.48,4645.08,3149.68
2000,"August","North",6644.1,10423.4,10442.9,10450.2,0.06,10442.96,10450.26,3806.16
2000,"September","North",4016.2,44464.5,44464.5,44478.5,2.05,44466.55,44480.55,40464.35
2000,"October","North",1701.3,5890.5,5890.5,5903.7,2.95,5893.45,5906.65,4205.35
2000,"November","North",137.8,2865.7,2865.7,2868.4,1.3,2867,2869.7,2731.9
2000,"December","North",124.95,2226.5,2514.95,2517.6,0.9825,2515.9325,2518.5825,2393.6325
2001,"January","North",112.1,1587.3,2164.2,2166.8,0.665,2164.865,2167.465,2055.365
2001,"February","North",99.25,948.1,1813.45,1816,0.3475,1813.7975,1816.3475,1717.0975
2001,"March","North",86.4,308.9,1462.7,1465.2,0.03,1462.73,1465.23,1378.83
2001,"April","North",395.5,2222.5,2276.2,2282.4,0.04,2276.24,2282.44,1886.94
2001,"May","North",2031.6,15052.8,15052.8,15059.2,16.54,15069.34,15075.74,13044.14
2001,"June","North",1318.1,16071.9,16071.9,16074.3,5.27,16077.17,16079.57,14761.47
2001,"July","North",2212,4667.9,4683.3,4692.5,0.59,4683.89,4693.09,2481.09
2001,"August","North",456.8,1331.7,1331.7,1331.7,1.31,1333.01,1333.01,876.21
2001,"September","North",418.6,1620.6,1625.5,1625.5,1.95,1627.45,1627.45,1208.85
2001,"October","North",472,1686.5,1712.6,1714,5.54,1718.14,1719.54,1247.54
2001,"November","North",217.5,415.4,415.4,416.4,1.74,417.14,418.14,200.64
2001,"December","North",202.275,459.65,486.575,487.375,1.41,487.985,488.785,286.51
2002,"January","North",187.05,503.9,557.75,558.35,1.08,558.83,559.43,372.38
2002,"February","North",171.825,548.15,628.925,629.325,0.75,629.675,630.075,458.25
2002,"March","North",156.6,592.4,700.1,700.3,0.42,700.52,700.72,544.12
2002,"April","North",1778.6,3895.4,4383,4389.2,0.19,4383.19,4389.39,2610.79
2002,"May","North",302.5,5035,5094.9,5094.9,1.52,5096.42,5096.42,4793.92
2002,"June","North",270.6,5996.9,6008.7,6008.7,4.8,6013.5,6013.5,5742.9
2002,"July","North",730.3,2572.6,2572.6,2572.6,3.89,2576.49,2576.49,1846.19
2002,"August","North",480.2,1748,1748,1750.8,1.19,1749.19,1751.99,1271.79
2002,"September","North",946.8,7399.1,7399.1,7399.1,1.95,7401.05,7401.05,6454.25
2002,"October","North",562.4,4868.3,4877.25,4877.25,1.255,4878.505,4878.505,4316.105
2002,"November","North",178,2337.5,2355.4,2355.4,0.56,2355.96,2355.96,2177.96
2002,"December","North",162.4,1816.675,1836.9,1837.1,0.42,1837.32,1837.52,1675.12
2003,"January","North",146.8,1295.85,1318.4,1318.8,0.28,1318.68,1319.08,1172.28
2003,"February","North",131.2,775.025,799.9,800.5,0.14,800.04,800.64,669.44
2003,"March","North",115.6,254.2,281.4,282.2,0,281.4,282.2,166.6
2003,"April","North",294.4,1289.3,1356.5,1360.4,0.01,1356.51,1360.41,1066.01
